IDCell,Time,Country_code,SmsIn,SmsOut,CallIn,CallOut,Internet
5548,1384337400000.00,39,15.78118972,10.91616328,23.95836085,22.53359848,281.2426176
5548,1384337400000.00,41,,0.95599303,0.95599303,,
5548,1384337400000.00,44,0.214297057,,,0.398903507,
5548,1384337400000.00,7,,0.39256692,,0.504953017,
5548,1384338000000.00,0,7.933491612,,,,
5548,1384338000000.00,32,,,0.504953017,,
5548,1384338000000.00,39,14.76368583,14.61031575,26.9642576,24.90401138,246.5524011
5548,1384338000000.00,7,0.39256692,,,,
5548,1384338600000.00,0,9.87897229,,,,
5548,1384338600000.00,20,,,,0.737878554,
5548,1384338600000.00,39,18.8078681,10.19071448,23.22634131,26.87172799,262.0516315
5548,1384338600000.00,41,0.95599303,0.95599303,,,
5548,1384338600000.00,49,,,,0.232925537,
5548,1384338600000.00,7,0.39256692,,,,
5548,1384339200000.00,0,6.239393717,,,,
5548,1384339200000.00,380,,,,0.232925537,
5548,1384339200000.00,39,9.711992388,8.811493251,23.35100056,25.21707542,280.9382942
5548,1384339200000.00,63,,,,0.802207867,
5548,1384339800000.00,0,11.97021171,,0.0792835,,
5548,1384339800000.00,20,,,,0.312209037,
5548,1384339800000.00,380,,,,0.398903507,
5548,1384339800000.00,39,12.6157391,9.206561395,33.55886523,22.83879684,227.8823084
5548,1384339800000.00,43,,,0.39256692,,
5548,1384339800000.00,44,,,0.95599303,,
5548,1384340400000.00,0,10.12456882,,,,
5548,1384340400000.00,20,,,,0.232925537,
5548,1384340400000.00,248,0.0792835,,,,
5548,1384340400000.00,33,,,,,0.232925537
5548,1384340400000.00,377,,,,0.802207867,
5548,1384340400000.00,39,12.20076522,8.921661352,24.15861691,35.47731419,258.3557301
5548,1384340400000.00,41,,,0.95599303,,
5548,1384340400000.00,48,0.95599303,,,,
5548,1384340400000.00,7,,,0.504953017,,
5548,1384341000000.00,0,6.804738004,,,,
5548,1384341000000.00,20,1.570267681,,,,
5548,1384341000000.00,212,,,,0.232925537,
5548,1384341000000.00,33,,,,,0.858417994
5548,1384341000000.00,39,12.49034679,17.77351779,26.51962416,23.20389123,290.0208641
5548,1384341000000.00,7,0.39256692,,,,
5548,1384341000000.00,94,,,,0.083357603,
5548,1384341600000.00,0,11.87339163,,,0.232925537,
5548,1384341600000.00,212,,,,0.698776611,
5548,1384341600000.00,33,,,0.95599303,,
5548,1384341600000.00,39,15.43397027,12.62744835,23.42975064,20.88068294,297.7941362
5548,1384341600000.00,44,,0.95599303,,,
5548,1384341600000.00,51,,,,0.39256692,
5548,1384341600000.00,86,,,,0.232925537,
5548,1384342200000.00,0,8.189443951,,,,
5548,1384342200000.00,212,,,,0.232925537,
5548,1384342200000.00,230,0.232925537,,,,
5548,1384342200000.00,39,17.27232968,13.40353752,24.301868,27.87204721,315.1994549
5548,1384342200000.00,49,,,,,0.504953017
5548,1384342200000.00,7,,0.39256692,,,
5548,1384342800000.00,0,11.73266801,1.164627686,,0.214297057,
5548,1384342800000.00,216,,,,0.95599303,
5548,1384342800000.00,33,,,0.083357603,,
5548,1384342800000.00,39,17.34140651,13.43415433,25.44698327,21.91236717,264.7317899
5548,1384342800000.00,51,,,,0.39256692,
5548,1384342800000.00,63,,,,0.083357603,
5548,1384342800000.00,7,,0.39256692,,,
5548,1384342800000.00,94,,,,1.259978844,
5548,1384343400000.00,0,9.892395103,,,,
5548,1384343400000.00,221,,,0.214297057,0.214297057,
5548,1384343400000.00,34,,,,0.39256692,
5548,1384343400000.00,380,,,,0.504953017,
5548,1384343400000.00,39,15.00849098,11.84136704,23.51101426,22.56201141,264.3678432
5548,1384343400000.00,63,,,,0.78513384,
5548,1384344000000.00,0,7.848422116,,,0.39256692,
5548,1384344000000.00,33,,,0.232925537,,
5548,1384344000000.00,380,,,,0.504953017,
5548,1384344000000.00,39,19.48829096,11.13659118,25.25098172,24.37353873,303.7309389
5548,1384344600000.00,0,11.99888234,0.504953017,,,
5548,1384344600000.00,20,,,,0.232925537,
5548,1384344600000.00,33,,,0.232925537,,
5548,1384344600000.00,351,0.39256692,,,,
5548,1384344600000.00,39,18.2982122,9.341154446,15.78312633,17.85334413,367.9832571
5548,1384344600000.00,41,,,,0.39256692,
5548,1384344600000.00,972,,,0.083357603,,
5548,1384345200000.00,0,6.338708933,,,0.214297057,
5548,1384345200000.00,1416,0.504953017,,,,
5548,1384345200000.00,351,,,,0.39256692,
5548,1384345200000.00,39,23.984784,12.45175953,16.50601216,20.5785626,248.7234746
5548,1384345200000.00,43,,,0.39256692,,
5548,1384345200000.00,49,,,0.39256692,,
5548,1384345200000.00,972,,,0.083357603,,
5548,1384345800000.00,0,11.82587908,,0.39256692,,
5548,1384345800000.00,380,,,,0.232925537,
5548,1384345800000.00,39,12.0303369,7.48875495,16.42383174,16.93216423,257.4235162
5548,1384345800000.00,41,,,0.232925537,,
5548,1384345800000.00,595,,,,0.504953017,
5548,1384345800000.00,971,0.95599303,,,,
5548,1384346400000.00,0,5.592181961,,,,
5548,1384346400000.00,20,,,,0.214297057,
5548,1384346400000.00,218,,,,0.214297057,
5548,1384346400000.00,380,,,,0.504953017,
5548,1384346400000.00,39,10.0430068,11.66907302,15.66042201,16.13116067,249.7883671
5548,1384346400000.00,41,,,0.083357603,,
5548,1384346400000.00,44,,,0.39256692,,
5548,1384346400000.00,593,,,,0.083357603,
5548,1384347000000.00,0,8.889467234,,,,
5548,1384347000000.00,20,,,,0.214297057,
5548,1384347000000.00,33,,,0.39256692,,
5548,1384347000000.00,39,14.36689277,7.05301535,13.73208559,18.63581982,299.3523386
5548,1384347000000.00,41,,,,,1.170290088
5548,1384347000000.00,44,,,0.504953017,,0.39256692
5548,1384347000000.00,48,,,0.39256692,,
5548,1384347000000.00,49,,,,,0.504953017
5548,1384347000000.00,51,,,,0.39256692,
5548,1384347000000.00,63,,,,0.232925537,
5548,1384347600000.00,0,5.76240768,,0.504953017,,
5548,1384347600000.00,380,,,,0.802207867,
5548,1384347600000.00,39,13.01008424,8.663925681,21.2479264,24.09134086,292.5685178
5548,1384347600000.00,41,0.39256692,0.39256692,,,
5548,1384348200000.00,0,4.411319363,,,0.584236517,
5548,1384348200000.00,33,0.39256692,,,,
5548,1384348200000.00,34,,,,,1.232356435
5548,1384348200000.00,372,,,0.232925537,,
5548,1384348200000.00,39,15.6127734,16.49704532,21.92717619,18.01701261,255.18352
5548,1384348200000.00,48,,,0.504953017,,
5548,1384348800000.00,0,5.328547978,,,0.0792835,
5548,1384348800000.00,212,,,,0.214297057,
5548,1384348800000.00,33,0.232925537,0.232925537,,,
5548,1384348800000.00,39,14.87253531,6.438634168,22.6039718,25.12543489,237.5713829
5548,1384348800000.00,44,,0.232925537,,,
5548,1384348800000.00,51,,,,0.39256692,
5548,1384348800000.00,63,,,,0.465851074,
5548,1384349400000.00,0,13.67372159,,,0.083357603,
5548,1384349400000.00,33,0.95599303,0.39256692,0.39256692,,
5548,1384349400000.00,39,8.841083266,14.09740191,18.72506303,17.58391326,303.6028883
5548,1384349400000.00,41,,,0.95599303,,
5548,1384349400000.00,63,,,,0.232925537,
5548,1384349400000.00,7,0.78513384,,,,
5548,1384349400000.00,94,,,,0.559282127,
5548,1384350000000.00,0,3.690527191,,,0.083357603,
5548,1384350000000.00,39,15.25127715,12.32177099,23.47158554,26.27271918,301.9330721
5548,1384350000000.00,63,,,,0.232925537,
5548,1384350600000.00,0,6.00528732,,,,
5548,1384350600000.00,39,15.85204708,12.64105621,21.17857876,22.5032748,280.8261521
5548,1384350600000.00,43,,,,,0.95599303
5548,1384350600000.00,49,0.269280805,,,,0.269280805
5548,1384350600000.00,63,,,,0.232925537,
5548,1384351200000.00,0,8.560903666,,0.504953017,,
5548,1384351200000.00,352,,0.39256692,,,
5548,1384351200000.00,355,,,,0.214297057,
5548,1384351200000.00,380,,,,0.232925537,
5548,1384351200000.00,39,17.841654,12.5962088,24.65323643,26.44332386,389.0884952
5548,1384351200000.00,40,,,0.214297057,,
5548,1384351200000.00,44,,,,0.232925537,
5548,1384351200000.00,49,,,,,0.504953017
5548,1384351200000.00,51,,,,0.39256692,
5548,1384351200000.00,593,,,,0.232925537,
5548,1384351200000.00,63,,,,0.465851074,
5548,1384351200000.00,94,,,,0.504953017,
5548,1384351800000.00,0,7.186028764,,,,
5548,1384351800000.00,20,,,,0.214297057,
5548,1384351800000.00,33,0.78513384,0.78513384,,0.0792835,
5548,1384351800000.00,352,0.78513384,0.39256692,,,
5548,1384351800000.00,39,13.58969609,13.45458593,19.97537523,20.03923277,482.2892392
5548,1384351800000.00,44,,,,,0.232925537
5548,1384351800000.00,593,,,,0.083357603,
5548,1384351800000.00,7,0.232925537,,,,
5548,1384352400000.00,0,7.802817762,,,,
5548,1384352400000.00,234,,,0.232925537,,
5548,1384352400000.00,33,,,0.39256692,0.158566999,
5548,1384352400000.00,39,18.53447197,14.53314511,22.90864675,26.29503108,386.4867399
5548,1384353000000.00,0,3.099760365,,,,
5548,1384353000000.00,380,,,,0.504953017,
5548,1384353000000.00,39,9.757624578,10.57252918,26.60496148,15.18371723,321.5535344
5548,1384353000000.00,43,,0.504953017,,,
5548,1384353000000.00,46,,,,,0.214297057
5548,1384353000000.00,49,,,,,0.269280805
5548,1384353600000.00,0,6.241434711,0.083357603,,,
5548,1384353600000.00,20,,,,0.214297057,
5548,1384353600000.00,380,,,,,0.39256692
5548,1384353600000.00,39,10.49743375,8.526759838,20.41319765,22.56345156,279.6474832
5548,1384354200000.00,0,9.843447476,,,,
5548,1384354200000.00,1,0.232925537,,,,
5548,1384354200000.00,389,,0.232925537,,,
5548,1384354200000.00,39,13.71925106,10.43685455,23.53354098,22.18070324,270.6915875
5548,1384354200000.00,43,,,0.504953017,,
5548,1384354200000.00,44,,,0.232925537,,
5548,1384354200000.00,55,0.232925537,,,,
5548,1384354800000.00,0,6.761010215,0.083357603,,,
5548,1384354800000.00,33,,0.39256692,,,
5548,1384354800000.00,39,13.74146054,7.242989259,21.12367401,22.75902282,276.1798217
5548,1384354800000.00,40,,,0.504953017,,
5548,1384354800000.00,41,,,0.39256692,,
5548,1384354800000.00,63,,,,0.39256692,
5548,1384355400000.00,0,6.42448607,,,,
5548,1384355400000.00,1,,,,,0.78513384
5548,1384355400000.00,39,15.53302116,11.33489047,16.95355245,23.57876085,252.2687853
5548,1384355400000.00,41,,,,0.504953017,
5548,1384355400000.00,46,,,,,0.214297057
5548,1384356000000.00,0,8.105200681,,,,
5548,1384356000000.00,1,,0.897519937,,,
5548,1384356000000.00,39,19.80607517,18.67925153,23.24007103,25.4618488,317.7155213
5548,1384356000000.00,48,,,0.39256692,,
5548,1384356000000.00,90,0.95599303,,,,
5548,1384356000000.00,94,,,,0.504953017,
5548,1384356600000.00,0,6.120685002,0.0792835,,,
5548,1384356600000.00,1,0.78513384,0.78513384,,,
5548,1384356600000.00,34,,,,0.39256692,
5548,1384356600000.00,351,,,0.39256692,,
5548,1384356600000.00,380,,,,0.232925537,
5548,1384356600000.00,39,18.22985105,19.25518607,19.442888,23.05407096,279.5812474
5548,1384356600000.00,44,,,0.39256692,,
5548,1384356600000.00,46,,,,,0.214297057
5548,1384356600000.00,49,,,0.232925537,,
5548,1384356600000.00,973,0.0792835,,,,
5548,1384357200000.00,0,8.988963491,0.0792835,,,
5548,1384357200000.00,33,,,0.0792835,,
5548,1384357200000.00,39,15.63950763,14.32652468,21.19014945,24.62671191,301.220956
5548,1384357200000.00,41,,,0.39256692,,
5548,1384357200000.00,880,,,,0.39256692,
5548,1384357800000.00,0,8.202784976,,,,
5548,1384357800000.00,39,19.89622321,7.628392466,20.84703546,20.20798737,302.7152499
5548,1384358400000.00,0,6.799231627,,,0.083357603,
5548,1384358400000.00,33,,,0.0792835,0.0792835,
5548,1384358400000.00,39,15.97324104,10.39664252,23.57750306,24.04595565,297.8116307
5548,1384358400000.00,41,,,0.39256692,,
5548,1384358400000.00,880,,,,0.39256692,
5548,1384359000000.00,0,6.243060903,,,,
5548,1384359000000.00,39,19.70550305,12.4009206,17.26876097,25.76172696,313.5785319
5548,1384359000000.00,41,,,,0.39256692,
5548,1384359600000.00,0,3.45688334,,,,
5548,1384359600000.00,248,0.504953017,,,,
5548,1384359600000.00,33,,,0.214297057,0.0792835,
5548,1384359600000.00,351,0.39256692,0.39256692,,,
5548,1384359600000.00,39,12.4034578,11.66474154,24.29534291,23.90414114,318.3628562
5548,1384359600000.00,40,,,,0.39256692,
5548,1384359600000.00,41,0.0792835,,,,
5548,1384359600000.00,49,,,,,0.53856161
5548,1384360200000.00,0,7.933419492,,,,
5548,1384360200000.00,33,,,0.47185042,,
5548,1384360200000.00,39,16.35435197,12.07066624,23.65315713,23.72023711,325.8238705
5548,1384360200000.00,41,,,,0.39256692,
5548,1384360800000.00,0,4.088855993,,,0.95599303,
5548,1384360800000.00,34,,,,0.95599303,
5548,1384360800000.00,380,,,,0.504953017,
5548,1384360800000.00,39,8.804668845,13.82397821,25.04270316,26.6480266,265.3829259
5548,1384360800000.00,44,,,,,0.475924524
5548,1384360800000.00,49,,,,,0.53856161
5548,1384361400000.00,0,0.162641103,,0.083357603,0.0792835,
5548,1384361400000.00,33,,,0.95599303,,
5548,1384361400000.00,351,0.083357603,0.083357603,,,
5548,1384361400000.00,39,8.423106788,11.00338599,18.78964719,22.50613745,322.6594858
5548,1384361400000.00,41,,,,,0.214297057
5548,1384362000000.00,0,5.586427905,0.083357603,0.214297057,,
5548,1384362000000.00,1,0.95599303,,,,
5548,1384362000000.00,351,,0.083357603,,,
5548,1384362000000.00,39,13.0683715,14.19387623,24.11092343,21.41612983,311.1436391
5548,1384362000000.00,44,,,0.316283141,,
5548,1384362600000.00,0,0.391492536,,,,
5548,1384362600000.00,33,,,0.232925537,0.95599303,
5548,1384362600000.00,351,0.083357603,0.083357603,,,
5548,1384362600000.00,39,12.34391377,12.6059892,22.80966764,23.44968347,367.2840507
5548,1384362600000.00,44,,,,0.232925537,
5548,1384362600000.00,49,,,,0.083357603,
5548,1384363200000.00,0,1.097342877,,,1.009906034,
5548,1384363200000.00,33,0.166715207,0.58831062,0.504953017,,
5548,1384363200000.00,39,18.86619095,12.83246163,28.4100679,26.06139981,386.0844134
5548,1384363200000.00,41,,0.232925537,,0.504953017,
5548,1384363200000.00,49,0.95599303,0.95599303,,,
5548,1384363200000.00,94,,,,0.39256692,
5548,1384363200000.00,972,,,0.698776611,,
5548,1384363800000.00,0,3.883235424,,,,
5548,1384363800000.00,33,,,,0.158566999,
5548,1384363800000.00,351,,,0.504953017,,
5548,1384363800000.00,39,19.70893009,18.821493,24.87973183,28.139941,343.7120592
5548,1384363800000.00,49,,,,,0.897519937
5548,1384363800000.00,90,0.083357603,,,,
5548,1384363800000.00,972,,,0.232925537,,
5548,1384364400000.00,0,3.946460548,0.504953017,,,
5548,1384364400000.00,20,,,,0.232925537,
5548,1384364400000.00,33,,,0.0792835,,0.78513384
5548,1384364400000.00,39,19.89122468,12.07063318,20.50710027,27.05236357,424.8099476
5548,1384364400000.00,40,,,0.95599303,,
5548,1384364400000.00,41,,,0.269280805,,0.39256692
5548,1384364400000.00,44,,0.504953017,,,
5548,1384364400000.00,7,,0.083357603,,,
5548,1384364400000.00,90,,,0.083357603,,
5548,1384365000000.00,0,5.404260109,,,,
5548,1384365000000.00,20,,,,0.504953017,
5548,1384365000000.00,33,,1.911986061,,,
5548,1384365000000.00,351,0.269280805,,,,
5548,1384365000000.00,39,19.37255177,25.18100498,17.3018886,18.55418558,275.3400621
5548,1384365000000.00,41,,,,,0.95599303
5548,1384365600000.00,0,2.449976932,,,,
5548,1384365600000.00,33,,1.911986061,,,
5548,1384365600000.00,39,15.31510944,8.803756014,16.8682894,23.96612174,315.5934504
5548,1384365600000.00,61,,,,,0.39256692
5548,1384365600000.00,972,,,0.232925537,,
5548,1384366200000.00,0,3.113907918,,,,
5548,1384366200000.00,39,11.34241346,10.44548192,17.09507487,20.16807784,281.3300493
5548,1384366200000.00,44,,,,0.0792835,
5548,1384366200000.00,58,,,,0.39256692,
5548,1384366800000.00,0,5.909038464,,,,
5548,1384366800000.00,39,7.40658669,9.996576754,17.1028637,20.56543898,342.5439529
5548,1384366800000.00,44,0.083357603,0.214297057,,0.504953017,
5548,1384366800000.00,49,,,,,0.504953017
5548,1384367400000.00,0,3.247436122,,,,
5548,1384367400000.00,33,1.009906034,0.504953017,,0.39256692,
5548,1384367400000.00,355,,,,0.39256692,
5548,1384367400000.00,39,15.80104141,9.746443079,15.44930003,22.09929897,259.2829243
5548,1384367400000.00,40,,0.0792835,,,
5548,1384367400000.00,44,,,0.083357603,,
5548,1384368000000.00,0,8.657828339,,,,
5548,1384368000000.00,33,,0.504953017,,,
5548,1384368000000.00,39,16.44842951,10.57934598,16.14120268,20.86335387,356.8281537
5548,1384368000000.00,41,,,0.802207867,,
5548,1384368000000.00,971,,,0.39256692,,
5548,1384368600000.00,0,3.873741142,,,,
5548,1384368600000.00,39,15.93430601,8.808311969,19.8885401,22.27506121,372.0935598
5548,1384368600000.00,41,0.158566999,,,,
5548,1384368600000.00,420,0.232925537,,,,
5548,1384368600000.00,44,0.269280805,,,,
5548,1384368600000.00,49,,,,,0.269280805
5548,1384369200000.00,0,2.144911598,,,,
5548,1384369200000.00,351,,,,0.269280805,
5548,1384369200000.00,39,9.468332769,10.52971378,17.24188212,15.49040159,266.4943701
5548,1384369200000.00,41,0.559282127,,,,1.14059948
5548,1384369200000.00,44,,,0.39256692,,
5548,1384369200000.00,49,,,,,0.269280805
5548,1384369800000.00,0,4.051609412,,,,
5548,1384369800000.00,1,,,,,0.083357603
5548,1384369800000.00,39,12.25031437,10.47807489,12.45616458,16.148782,299.62985
5548,1384369800000.00,41,,,0.39256692,,
5548,1384369800000.00,44,0.269280805,,,,
5548,1384369800000.00,49,,,,,0.53856161
5548,1384370400000.00,0,3.344750194,,,,
5548,1384370400000.00,32,0.39256692,,,,
5548,1384370400000.00,39,10.30780823,6.470829177,11.9144819,13.8770161,255.3059412
5548,1384370400000.00,40,,,,0.39256692,
5548,1384370400000.00,44,0.214297057,,,,
5548,1384370400000.00,49,,,,,0.269280805
5548,1384371000000.00,0,1.741126871,,,,
5548,1384371000000.00,351,,,,0.752858667,
5548,1384371000000.00,389,,,,,0.39256692
5548,1384371000000.00,39,11.87388464,5.016120658,11.06472259,12.35947876,284.3049815
5548,1384371000000.00,44,,,,,0.214297057
5548,1384371000000.00,90,0.559282127,0.475924524,,,
5548,1384371600000.00,0,3.168827195,0.95599303,,,
5548,1384371600000.00,39,3.334611144,7.38580445,10.08224577,16.39740325,294.0311241
5548,1384371600000.00,40,,,,0.39256692,
5548,1384371600000.00,44,0.269280805,,,,
5548,1384371600000.00,49,,,,,0.269280805
5548,1384372200000.00,0,5.687184223,,,,
5548,1384372200000.00,238,,,0.504953017,,
5548,1384372200000.00,32,,0.39256692,,,
5548,1384372200000.00,39,14.84554257,10.4050952,9.910719435,8.479535776,256.6915664
5548,1384372200000.00,44,,,,0.269280805,
5548,1384372200000.00,49,,,,,0.269280805
5548,1384372800000.00,0,9.223393571,,,,
5548,1384372800000.00,33,0.504953017,0.504953017,,,
5548,1384372800000.00,39,6.04160635,21.66238945,12.39488276,8.263751774,566.0586456
5548,1384372800000.00,40,,,,0.504953017,
5548,1384372800000.00,44,,,,0.504953017,
5548,1384373400000.00,0,0.95599303,,,,
5548,1384373400000.00,20,,,,0.39256692,
5548,1384373400000.00,39,9.875141411,18.38732591,4.706723897,8.575093806,265.648535
5548,1384373400000.00,40,,,,0.504953017,
5548,1384373400000.00,41,,,0.0792835,,
5548,1384373400000.00,44,0.269280805,,,,
5548,1384374000000.00,0,5.744274899,,,0.53856161,
5548,1384374000000.00,34,,,0.95599303,1.348559951,
5548,1384374000000.00,39,5.489371025,9.439463188,9.437284901,8.227893726,260.1825817
5548,1384374000000.00,41,,,,,0.39256692
5548,1384374000000.00,44,,,,0.504953017,
5548,1384374000000.00,49,,,,,0.269280805
5548,1384374000000.00,90,0.083357603,,,,
5548,1384374600000.00,0,3.382381676,,,,
5548,1384374600000.00,380,,,,0.232925537,
5548,1384374600000.00,39,9.639917348,8.349133125,9.40642883,8.142676391,265.8704333
5548,1384374600000.00,44,,0.504953017,,,
5548,1384375200000.00,0,3.446997241,0.95599303,,0.58831062,
5548,1384375200000.00,355,,0.465851074,,,
5548,1384375200000.00,39,7.247682985,11.69707403,5.904631151,4.483377035,232.5539358
5548,1384375200000.00,41,,0.39256692,,,
5548,1384375800000.00,0,1.98197709,,,,
5548,1384375800000.00,33,0.95599303,,,,
5548,1384375800000.00,351,,,,0.214297057,
5548,1384375800000.00,353,0.232925537,,,,
5548,1384375800000.00,39,10.21294811,8.117562946,3.208325309,3.67384831,263.2088164
5548,1384375800000.00,44,0.504953017,,0.504953017,,
5548,1384375800000.00,63,,0.53856161,,,
5548,1384376400000.00,0,4.802409487,,,,
5548,1384376400000.00,34,,,,0.083357603,
5548,1384376400000.00,39,6.496980664,16.04973135,3.977830389,1.642140508,264.7606655
5548,1384376400000.00,44,,,,,0.162641103
5548,1384376400000.00,51,,,,0.39256692,
5548,1384377000000.00,0,0.897519937,,,,
5548,1384377000000.00,39,9.293899478,9.649036747,2.193204547,2.915852295,256.6955332
5548,1384377000000.00,44,0.232925537,,,,
5548,1384377600000.00,0,3.65521056,,,,
5548,1384377600000.00,1,0.78513384,0.39256692,,,
5548,1384377600000.00,351,,,,0.269280805,
5548,1384377600000.00,355,0.232925537,0.232925537,,,
5548,1384377600000.00,385,,,0.0792835,0.083357603,
5548,1384377600000.00,39,5.168950038,7.232532421,3.580422406,3.443511535,229.7517022
5548,1384377600000.00,44,0.58831062,2.187606795,,,1.460946048
5548,1384377600000.00,48,,0.269280805,,,
5548,1384377600000.00,49,,,,,0.232925537
5548,1384377600000.00,51,,,,0.39256692,
5548,1384378200000.00,0,3.319240851,,0.95599303,,
5548,1384378200000.00,39,5.354769439,9.990490507,3.314650957,4.691645867,258.1255069
5548,1384378200000.00,44,1.598216655,1.009906034,,,
5548,1384378200000.00,51,,,,0.39256692,
5548,1384378800000.00,0,0.78513384,,,,
5548,1384378800000.00,33,0.214297057,,,,
5548,1384378800000.00,39,7.261907009,10.95326612,4.339260409,1.515275157,347.0172814
5548,1384378800000.00,44,0.504953017,1.009906034,,,
5548,1384379400000.00,0,1.250984915,,,,
5548,1384379400000.00,39,5.934040539,6.67296113,4.811367514,2.380019062,256.5317256
5548,1384380000000.00,0,2.392074578,,,,
5548,1384380000000.00,39,3.084468454,5.361502172,5.673341106,3.965321969,217.220219
5548,1384380000000.00,49,,,,0.504953017,
5548,1384380000000.00,63,,,,0.504953017,
5548,1384380000000.00,7,,0.232925537,,,
5548,1384380600000.00,0,0.778060111,0.504953017,,,
5548,1384380600000.00,34,,,,0.39256692,
5548,1384380600000.00,39,4.048153226,3.432481267,3.593057531,1.974052408,247.6265935
5548,1384380600000.00,44,,,,,1.170290088
5548,1384380600000.00,49,,,,0.504953017,
5548,1384380600000.00,63,,,,0.504953017,
5548,1384381200000.00,0,1.154666571,,,,
5548,1384381200000.00,1,,,,0.083357603,
5548,1384381200000.00,39,5.226397558,5.301547966,2.842543852,2.809505998,274.6236392
5548,1384381200000.00,421,,0.232925537,,,
5548,1384381800000.00,0,0.719250075,,,,
5548,1384381800000.00,32,,,,,0.237850499
5548,1384381800000.00,351,,,,0.269280805,
5548,1384381800000.00,372,,,,,0.39256692
5548,1384381800000.00,39,6.948561885,3.385867362,1.177700761,1.475757109,189.0801084
5548,1384381800000.00,421,0.465851074,,,,
5548,1384381800000.00,44,0.504953017,1.009906034,0.0792835,,
5548,1384381800000.00,49,,,0.232925537,,
5548,1384382400000.00,0,0.39256692,,,,
5548,1384382400000.00,39,3.737317114,3.936658442,0.39256692,2.707786979,204.5723178
5548,1384383000000.00,0,0.39256692,,,,
5548,1384383000000.00,39,3.125814284,4.33014182,1.039350634,0.78513384,191.943644
5548,1384383000000.00,852,,,,,0.232925537
5548,1384383600000.00,0,2.10936875,,,,
5548,1384383600000.00,351,0.269280805,,,,
5548,1384383600000.00,39,2.757285295,5.500100208,0.241924603,4.395773321,219.9038335
5548,1384383600000.00,49,,,,,0.269280805
5548,1384383600000.00,51,,,,0.39256692,
5548,1384384200000.00,351,,0.269280805,,,
5548,1384384200000.00,39,4.033387661,2.748884137,0.47185042,4.863322756,256.6110982
5548,1384384200000.00,49,,,,,0.269280805
5548,1384384800000.00,0,0.232925537,,,,
5548,1384384800000.00,39,2.206151376,5.802235701,0.897519937,2.246079888,259.7443184
5548,1384384800000.00,63,,,,0.232925537,
5548,1384385400000.00,0,1.188918568,,,,
5548,1384385400000.00,39,,1.792891107,0.584236517,0.39256692,220.2789133
5548,1384385400000.00,40,,,,0.39256692,
5548,1384386000000.00,0,,,,0.802207867,
5548,1384386000000.00,39,1.431917554,2.46863857,3.653112932,0.39256692,210.8869203
5548,1384386000000.00,63,,,,0.232925537,
5548,1384386600000.00,0,0.232925537,,,,
5548,1384386600000.00,39,1.728261156,2.81994955,,0.504953017,170.0584984
5548,1384386600000.00,40,,1.962834601,,,
5548,1384386600000.00,63,,,,0.232925537,
5548,1384387200000.00,0,0.39256692,,,,
5548,1384387200000.00,39,1.089189534,1.95253249,0.504953017,0.39256692,150.3766992
5548,1384387800000.00,39,0.78513384,2.521450022,0.297654661,0.083357603,153.6361641
5548,1384388400000.00,0,0.232925537,,,,
5548,1384388400000.00,39,1.402472954,2.485094754,,0.66759412,148.5004188
5548,1384389000000.00,0,0.465851074,,,,
5548,1384389000000.00,39,,1.371295693,0.897519937,0.47185042,153.0373304
5548,1384389000000.00,63,,,,1.089189534,
5548,1384389600000.00,39,,2.970591868,0.39256692,0.78513384,147.6352634
5548,1384390200000.00,0,0.86441734,,,,
5548,1384390200000.00,33,,,,,0.39256692
5548,1384390200000.00,39,0.559282127,1.796965211,,,141.4244644
5548,1384390800000.00,39,,4.301934666,0.95599303,0.95599303,130.2619843
5548,1384391400000.00,39,,1.713607607,,,131.9814512
5548,1384392000000.00,39,,1.20865459,,,126.1674443
5548,1384392600000.00,0,0.333430413,,,,
5548,1384392600000.00,39,0.39256692,1.946533144,,,130.2288599
5548,1384392600000.00,41,,,,,0.39256692
5548,1384392600000.00,55,0.39256692,,,,
5548,1384393200000.00,39,,3.228466659,,0.232925537,118.8500537
5548,1384393800000.00,0,0.39256692,,,,
5548,1384393800000.00,39,,2.218560624,,0.39256692,124.1936189
5548,1384394400000.00,39,,1.713607607,,,117.2226431
5548,1384395000000.00,39,,1.441580127,0.083357603,,112.5723269
5548,1384395600000.00,39,,1.713607607,,,107.4741212
5548,1384396200000.00,39,0.269280805,1.713607607,,,105.8012966
5548,1384396800000.00,39,,1.713607607,,,106.0362012
5548,1384397400000.00,39,,1.946533144,,,101.7957492
5548,1384398000000.00,39,0.39256692,1.20865459,,0.504953017,110.0139565
5548,1384398600000.00,39,,1.713607607,,,106.0415644
5548,1384399200000.00,39,,1.713607607,0.39256692,,102.9340188
5548,1384399200000.00,49,,,,,0.232925537
5548,1384399800000.00,39,,1.946533144,,,104.0511988
5548,1384400400000.00,0,0.95599303,,,,
5548,1384400400000.00,39,,1.713607607,,0.39256692,101.3976613
5548,1384400400000.00,503,0.0792835,,,,
5548,1384401000000.00,39,0.0792835,1.20865459,,,103.4850295
5548,1384401000000.00,49,,,,,0.269280805
5548,1384401600000.00,39,0.0792835,2.025816644,,,102.9085123
5548,1384402200000.00,39,,3.283875288,,,99.2210183
5548,1384402800000.00,0,,,,0.504953017,
5548,1384402800000.00,39,0.39256692,1.713607607,,,93.9950051
5548,1384403400000.00,39,,1.713607607,0.39256692,0.39256692,103.5086953
5548,1384404000000.00,0,1.177700761,,,,
